album_release_date,album_release_year,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,disc_number,duration_ms,explicit,is_local,track_name,track_number,album_name,key_name,mode_name,key_mode
2022-08-05,2011,0.5692,0.783,17,-41.7824,1,0.04073,0.392874,0.438052,3.359136,1078,true,false,Fast Track,14,Starlight Symphony,D,phrygian minor,Bb major
2022-08-07,2018,0.6058,0.007,12,-39.839,1,0.68059,0.852952,0.090864,3.605279,9818,true,true,Fast Track,4,Wildfire Echoes,C,ionian major,Bmaj
2023-12-20,2020,0.9716,0.69,10,-18.8061,0,0.03705,0.94797,0.161579,6.196498,3305,true,false,Speedy Lane,2,Starlight Symphony,B,harmonic minor,B# minor
2023-02-23,2019,0.7197,0.555,14,-10.4599,1,0.22268,0.336891,0.844606,7.719227,1835,true,false,Quick Path,5,Wildfire Echoes,D,melodic minor,Bb minor
2022-04-26,0,0.9408,0.648,11,-48.5058,0,0.95334,0.170087,0.058317,5.520335,8260,false,true,Quick Path,20,Golden Horizon,A,dorian minor,Bb minor
2021-07-04,2013,0.9059,0.997,10,-24.4974,1,0.90084,0.015515,0.346392,7.880766,9357,true,true,Quick Path,5,Midnight Serenade,A,ionian major,B major
2021-01-17,2012,0.1502,0.133,3,-10.4981,1,0.9205,0.76146,0.019456,1.259622,6717,true,false,Rapid Runway,17,Starlight Symphony,A,pentatonic major,Bb minor
2022-06-03,2011,0.1274,0.953,16,-76.522,0,0.97713,0.419371,0.163869,0.219822,6506,true,false,Rapid Runway,20,Electric Pulse,D,locrian minor,B minor
2024-01-03,2013,0.2158,0.448,18,-14.1066,0,0.06918,0.247254,0.233993,3.675272,9817,true,true,Quick Path,20,Moonlit Melodies,D,pentatonic major,B# minor
2021-01-01,2014,0.4646,0.281,14,-75.0268,0,0.68007,0.867839,0.800504,0.24502,3864,true,true,Fast Track,2,Starlight Symphony,C,phrygian minor,Bmaj7
2022-02-01,2017,0.4755,0.005,17,-29.0872,0,0.4154,0.319536,0.784253,0.604494,4187,true,true,Quick Path,18,Starlight Symphony,C,mixolydian major,Bm
2021-08-02,2011,0.3312,0.587,13,-46.1851,0,0.94864,0.983008,0.146049,3.854282,4086,false,true,Quick Path,8,Golden Horizon,C,dorian minor,Bmin
2022-02-11,2013,0.4466,0.745,18,-58.4752,0,0.12925,0.894056,0.35615,6.531517,8206,false,true,Speedy Lane,11,Starlight Symphony,B,mixolydian major,Bb minor
2021-09-14,2017,0.1108,0.198,10,-25.11,0,0.35797,0.703768,0.718803,9.019066,4371,false,true,Quick Path,4,Wildfire Echoes,A,aeolian minor,Bmin
2024-03-13,2009,0.6017,0.698,8,-13.1872,0,0.20573,0.827893,0.524481,7.32533,3255,true,true,Quick Path,4,Velvet Twilight,D,harmonic minor,Bmaj
2023-04-01,2016,0.0717,0.434,2,-94.6074,0,0.77309,0.767039,0.921579,4.872868,6313,true,false,Rapid Runway,1,Electric Pulse,A,ionian major,Bm
2022-06-24,2004,0.4179,0.135,10,-96.4148,0,0.03759,0.034813,0.884322,3.394178,178,true,false,Rapid Runway,10,Neon Nights,B,locrian minor,B# minor
2021-08-27,2004,0.8153,0.703,10,-62.7026,1,0.09667,0.215556,0.562149,2.616249,8077,true,true,Fast Track,6,Golden Horizon,B,locrian minor,Bb minor
2024-02-12,2014,0.1669,0.562,2,-49.333,1,0.42369,0.019783,0.89889,7.281696,8282,true,false,Speedy Lane,10,Moonlit Melodies,B,harmonic minor,Bb minor
2023-05-26,2012,0.412,0.283,19,-52.0421,1,0.34934,0.607253,0.598429,6.696869,5794,true,false,Fast Track,15,Sunset Dreams,C,lydian major,B# major
2021-04-01,2018,0.737,0.96,16,-29.2803,1,0.5364,0.231568,0.152815,4.105443,7979,true,true,Quick Path,1,Electric Pulse,C,ionian major,Bmaj7
2021-05-02,2012,0.6592,0.384,18,-34.4412,0,0.59223,0.281548,0.507396,0.726571,8453,false,false,Speedy Lane,11,Neon Nights,C,locrian minor,Bmaj
2021-12-25,2017,0.9588,0.377,6,-2.9603,0,0.2596,0.517231,0.294371,4.901788,5888,false,true,Fast Track,6,Wildfire Echoes,D,phrygian minor,Bmin
2022-04-11,2014,0.4757,0.266,1,-5.0941,1,0.94196,0.677924,0.788563,8.737554,6703,false,true,Quick Path,1,Moonlit Melodies,C,lydian major,B# major
2024-03-31,2017,0.7432,0.986,12,-81.3062,1,0.16102,0.212229,0.77069,0.88527,6642,true,true,Rapid Runway,2,Midnight Serenade,C,lydian major,Bmaj7
2023-06-30,2020,0.4926,0.068,15,-57.8019,1,0.95077,0.699175,0.905892,6.654473,9689,true,true,Speedy Lane,3,Sunset Dreams,A,ionian major,Bb minor
2021-12-19,2020,0.0607,0.912,15,-44.0279,1,0.05518,0.134516,0.881225,8.59736,7629,false,false,Rapid Runway,17,Wildfire Echoes,C,dorian minor,Bmin
2022-05-08,2011,0.5537,0.245,2,-37.5074,0,0.73724,0.845477,0.06675,4.830033,1841,true,false,Swift Circuit,5,Neon Nights,A,dorian minor,Bb minor
2021-12-19,2019,0.744,0.358,3,-7.2269,0,0.35866,0.419575,0.711476,3.674632,5257,false,true,Quick Path,2,Crystal Waters,B,locrian minor,Bmin
2021-04-30,2012,0.3865,0.274,16,-34.9537,0,0.98671,0.418982,0.598648,1.960009,1089,false,true,Fast Track,1,Wildfire Echoes,D,harmonic minor,Bm
2023-08-26,2014,0.7529,0.852,11,-34.2788,1,0.38941,0.383149,0.426629,5.085142,9852,true,false,Rapid Runway,11,Neon Nights,D,melodic minor,Bb major
2022-10-12,2020,0.5804,0.669,7,-37.622,0,0.47632,0.974512,0.688152,4.186195,1517,false,true,Speedy Lane,9,Golden Horizon,B,dorian minor,Bb minor
2022-06-27,2010,0.1084,0.185,20,-95.8318,1,0.49824,0.159874,0.879939,3.671286,4771,false,false,Swift Circuit,17,Crystal Waters,A,pentatonic major,Bmin
2021-10-06,2013,0.1533,0.967,5,-35.3284,0,0.52498,0.285216,0.066092,8.53347,3351,true,true,Fast Track,8,Starlight Symphony,A,harmonic minor,Bmaj7
2023-03-24,2006,0.1836,0.117,1,-99.3106,1,0.24442,0.578209,0.739019,5.32086,8957,true,false,Fast Track,5,Electric Pulse,C,ionian major,B minor
2021-10-24,2011,0.416,0.077,2,-1.9766,0,0.62427,0.994169,0.540982,7.335642,1429,false,true,Speedy Lane,2,Moonlit Melodies,A,melodic minor,B minor
2021-02-11,2008,0.0314,0.496,8,-51.0446,0,0.66088,0.798837,0.107671,1.037267,7183,false,true,Speedy Lane,3,Midnight Serenade,C,melodic minor,B# major
2022-07-12,2016,0.3594,0.242,18,-55.5138,0,0.89159,0.586011,0.579984,4.277196,1128,true,false,Rapid Runway,1,Moonlit Melodies,C,aeolian minor,Bb major
2023-10-23,2009,0.367,0.361,7,-51.1858,0,0.01441,0.159341,0.928825,2.18977,5477,true,true,Speedy Lane,10,Golden Horizon,B,aeolian minor,Bmaj7
2021-06-28,2007,0.0959,0.762,6,-59.4045,0,0.23999,0.72941,0.252589,2.460066,9662,false,false,Speedy Lane,5,Crystal Waters,D,ionian major,Bb major
2023-02-12,2016,0.3231,0.194,2,-43.1965,1,0.77146,0.257865,0.320891,7.735947,2642,false,false,Quick Path,10,Electric Pulse,B,lydian major,B minor
2022-11-07,2010,0.378,0.175,14,-69.6638,1,0.70237,0.218351,0.566778,7.987629,9289,true,false,Swift Circuit,11,Midnight Serenade,D,ionian major,Bmin
2023-12-21,2011,0.7237,0.291,18,-3.8483,1,0.59937,0.508197,0.666716,6.394989,3645,true,false,Swift Circuit,3,Moonlit Melodies,A,aeolian minor,Bmaj7
2021-07-26,2008,0.8312,0.357,13,-4.6886,0,0.62487,0.057002,0.268367,5.542635,8279,true,true,Swift Circuit,20,Crystal Waters,D,aeolian minor,Bb major
2023-04-17,2011,0.416,0.661,13,-45.4302,0,0.71635,0.044736,0.033699,2.891929,1072,false,false,Fast Track,6,Velvet Twilight,A,ionian major,Bm
2023-11-01,2006,0.8431,0.344,11,-82.0201,1,0.02863,0.32681,0.776926,7.89355,6191,true,true,Rapid Runway,17,Moonlit Melodies,A,melodic minor,Bmin
2022-11-01,1999,0.4109,0.824,11,-31.6306,1,0.50913,0.31767,0.249573,7.566181,5737,false,false,Speedy Lane,8,Starlight Symphony,C,ionian major,Bmaj7
2021-09-04,2013,0.3201,0.189,12,-43.9003,0,0.82347,0.545276,0.717159,4.571237,1600,true,false,Swift Circuit,19,Sunset Dreams,B,pentatonic major,Bmin
2022-04-22,2014,0.8329,0.007,20,-82.6969,0,0.49318,0.504052,0.453573,6.144065,1279,true,true,Fast Track,10,Velvet Twilight,B,lydian major,Bmin
2021-04-25,2017,0.8167,0.198,2,-57.5024,0,0.59733,0.343605,0.172324,8.594443,7522,true,false,Swift Circuit,2,Wildfire Echoes,C,lydian major,B# major
2021-10-28,2018,0.4204,0.87,18,-97.1561,0,0.4638,0.383646,0.652306,3.934028,9052,true,true,Quick Path,11,Electric Pulse,B,pentatonic major,B minor
2022-11-16,2010,0.5659,0.993,5,-60.9416,1,0.80263,0.650424,0.488036,1.015528,2696,false,true,Swift Circuit,20,Starlight Symphony,A,phrygian minor,Bmin
2022-12-09,2004,0.3973,0.251,7,-29.7995,0,0.92331,0.896642,0.32636,8.047479,7134,true,false,Swift Circuit,2,Sunset Dreams,A,pentatonic major,Bm
2021-01-23,2019,0.0363,0.4,1,-25.2493,1,0.93576,0.038719,0.51049,0.430496,7960,true,true,Fast Track,7,Neon Nights,C,locrian minor,Bmaj
2021-08-10,2016,0.7366,0.749,2,-1.5667,0,0.55612,0.268491,0.553971,7.662947,5656,true,false,Fast Track,16,Velvet Twilight,D,phrygian minor,B# minor
2023-06-19,2013,0.1362,0.88,20,-64.8202,0,0.89489,0.408091,0.998182,2.724931,3477,false,false,Speedy Lane,6,Velvet Twilight,C,pentatonic major,B# minor
2022-12-24,2004,0.3645,0.694,6,-45.7016,0,0.12066,0.177946,0.042808,1.142334,1895,true,true,Swift Circuit,13,Midnight Serenade,C,mixolydian major,Bmin
2022-05-01,2007,0.9406,0.397,1,-19.7948,1,0.69741,0.717434,0.996802,8.123186,6184,false,false,Swift Circuit,20,Golden Horizon,D,mixolydian major,B minor
2021-11-29,0,0.6523,0.163,18,-44.3229,1,0.89711,0.412413,0.46479,0.018307,8082,true,true,Rapid Runway,13,Neon Nights,B,lydian major,Bb major
2023-10-01,2018,0.3309,0.429,20,-29.506,0,0.79629,0.336172,0.482608,2.921626,9012,false,true,Swift Circuit,16,Starlight Symphony,A,phrygian minor,B major
2021-12-03,2016,0.9206,0.124,16,-77.76,1,0.90934,0.204135,0.322403,8.438081,7843,true,false,Speedy Lane,12,Electric Pulse,B,harmonic minor,B minor
2021-08-27,2012,0.1693,0.167,12,-63.183,1,0.75252,0.90507,0.16206,0.679506,9009,true,true,Rapid Runway,9,Sunset Dreams,A,pentatonic major,Bb minor
2022-05-25,2003,0.4616,0.207,5,-31.3346,0,0.59981,0.256156,0.261996,4.58202,9295,false,false,Speedy Lane,7,Sunset Dreams,C,mixolydian major,B major
2024-02-19,2014,0.53,0.243,16,-92.0412,0,0.0656,0.251669,0.947126,8.999991,6834,false,true,Rapid Runway,7,Starlight Symphony,B,lydian major,Bm
2021-05-23,2014,0.003,0.903,17,-66.5299,1,0.71798,0.260372,0.552754,3.052548,684,true,false,Swift Circuit,14,Wildfire Echoes,A,aeolian minor,B# minor
2021-01-31,2009,0.2856,0.12,11,-8.259,1,0.79824,0.269275,0.479683,0.735433,8604,false,false,Rapid Runway,5,Starlight Symphony,B,locrian minor,Bmaj7
2022-11-13,2007,0.1123,0.284,7,-11.0142,0,0.44009,0.919004,0.004183,3.648948,4231,true,false,Swift Circuit,12,Golden Horizon,B,locrian minor,B minor
2022-01-07,2002,0.0281,0.186,11,-50.5089,0,0.85675,0.664774,0.77274,9.582131,63,false,false,Speedy Lane,19,Starlight Symphony,B,pentatonic major,Bm
2022-02-20,2020,0.8239,0.996,13,-44.8982,1,0.7925,0.520511,0.220544,5.25432,5509,false,false,Speedy Lane,3,Wildfire Echoes,A,mixolydian major,Bm
2022-10-06,2016,0.0652,0.979,8,-77.6546,0,0.81679,0.83796,0.647773,0.841362,1580,false,false,Speedy Lane,11,Electric Pulse,B,dorian minor,B major
2021-02-16,2011,0.1234,0.643,1,-5.5358,0,0.08555,0.280607,0.987541,3.295502,1490,true,false,Rapid Runway,19,Sunset Dreams,C,ionian major,B minor
2021-11-16,2014,0.4616,0.114,18,-36.1663,1,0.74696,0.978055,0.779531,3.316043,9389,true,false,Rapid Runway,15,Electric Pulse,D,dorian minor,B minor
2022-09-02,2012,0.2511,0.986,17,-24.6955,1,0.87544,0.017337,0.349871,4.983901,6548,true,true,Swift Circuit,20,Crystal Waters,C,lydian major,Bb major
2024-03-05,2010,0.7613,0.349,20,-34.1911,0,0.69509,0.781186,0.064423,6.994445,6478,false,true,Quick Path,11,Midnight Serenade,C,locrian minor,Bmin
2022-11-06,2014,0.448,0.018,3,-4.3762,0,0.55642,0.183106,0.093544,5.373949,53,false,true,Rapid Runway,10,Electric Pulse,A,aeolian minor,Bm
2023-08-24,2011,0.8878,0.367,18,-58.7545,0,0.34994,0.642492,0.717926,1.8585,9178,true,false,Speedy Lane,15,Midnight Serenade,A,melodic minor,Bmaj
2023-05-20,2019,0.684,0.848,20,-4.6243,0,0.57169,0.136911,0.210193,3.692428,9639,false,true,Rapid Runway,13,Golden Horizon,D,mixolydian major,Bb minor
2021-06-24,2015,0.0247,0.333,3,-28.814,1,0.6839,0.863933,0.884711,3.528841,711,false,false,Fast Track,7,Neon Nights,C,dorian minor,Bmaj
2022-04-16,2015,0.1092,0.423,13,-16.4345,1,0.09027,0.325674,0.047951,2.414649,5151,false,true,Quick Path,2,Moonlit Melodies,A,melodic minor,Bb minor
2023-04-16,2011,0.1321,0.421,8,-66.2362,0,0.30787,0.953915,0.059038,5.941969,1875,true,false,Fast Track,14,Wildfire Echoes,A,ionian major,Bm
2023-06-10,2018,0.8725,0.846,10,-25.0734,0,0.23296,0.369583,0.544785,7.857815,4793,false,true,Rapid Runway,3,Electric Pulse,C,phrygian minor,Bm
2023-08-03,2018,0.4463,0.608,19,-77.7092,1,0.80215,0.934717,0.38923,6.98872,2689,true,false,Fast Track,16,Neon Nights,D,lydian major,Bmaj
2023-07-03,2018,0.1918,0.029,16,-27.2826,1,0.32396,0.86527,0.023348,2.835015,3645,true,true,Quick Path,5,Moonlit Melodies,C,dorian minor,Bmaj7
2023-09-27,2016,0.5258,0.734,5,-90.7813,1,0.02335,0.055411,0.705308,1.054545,2969,false,false,Quick Path,7,Wildfire Echoes,C,phrygian minor,B# major
2023-09-23,2005,0.8944,0.646,3,-70.3997,1,0.1866,0.422225,0.671946,7.282814,8723,false,true,Quick Path,4,Neon Nights,B,dorian minor,Bmin
2023-08-10,2016,0.3729,0.772,4,-88.9457,0,0.1777,0.414713,0.060226,5.437062,4196,false,true,Swift Circuit,10,Neon Nights,D,harmonic minor,B minor
2022-11-25,2011,0.7861,0.694,15,-51.988,0,0.69179,0.229919,0.425707,2.778329,4604,true,true,Rapid Runway,16,Neon Nights,C,melodic minor,B minor
2022-09-15,2012,0.8593,0.271,1,-7.8891,1,0.7953,0.72301,0.443133,7.983822,1944,true,false,Speedy Lane,3,Wildfire Echoes,C,mixolydian major,B minor
2021-12-25,2008,0.5146,0.706,8,-41.7722,0,0.50545,0.900106,0.260131,0.558447,5295,false,true,Rapid Runway,13,Velvet Twilight,B,locrian minor,Bmaj
2021-12-07,2020,0.0561,0.369,19,-28.1401,1,0.407,0.89959,0.089359,6.367053,8430,true,false,Speedy Lane,5,Neon Nights,A,phrygian minor,Bmaj
2022-07-05,2014,0.1703,0.958,3,-31.8667,1,0.75509,0.820771,0.021866,0.490895,9963,false,true,Quick Path,4,Electric Pulse,B,harmonic minor,B# minor
2022-06-22,2013,0.8179,0.005,15,-30.1222,0,0.67549,0.214007,0.847246,2.38744,7538,false,false,Rapid Runway,13,Starlight Symphony,A,locrian minor,Bb minor
2021-07-14,2019,0.4917,0.707,12,-33.0362,1,0.62214,0.251575,0.358188,4.410642,6553,true,true,Speedy Lane,17,Neon Nights,C,phrygian minor,B minor
2023-08-05,2015,0.695,0.637,5,-98.3734,0,0.11576,0.328992,0.798362,4.992743,4963,true,true,Fast Track,2,Wildfire Echoes,B,pentatonic major,Bm
2022-03-03,2007,0.028,0.991,2,-61.5211,1,0.9339,0.910977,0.079229,9.453111,1902,true,true,Rapid Runway,8,Starlight Symphony,B,harmonic minor,B# minor
2022-09-23,2015,0.3823,0.678,6,-65.2144,0,0.14754,0.340555,0.233715,2.45694,3249,true,true,Quick Path,20,Neon Nights,C,dorian minor,Bb minor
2022-09-22,2009,0.7063,0.119,7,-43.2308,1,0.51038,0.252628,0.751443,2.08006,8606,true,false,Fast Track,19,Wildfire Echoes,B,pentatonic major,Bb major
2021-08-06,2014,0.7521,0.934,20,-61.581,1,0.7448,0.77008,0.21611,8.34228,7795,false,false,Rapid Runway,7,Electric Pulse,B,pentatonic major,Bb major
2023-09-06,0,0.3623,0.003,3,-31.6694,1,0.23019,0.875597,0.760542,6.061044,784,false,true,Rapid Runway,12,Starlight Symphony,C,dorian minor,B# major
2022-07-16,2007,0.0056,0.179,10,-96.6373,0,0.88209,0.593294,0.026696,6.372951,9243,false,false,Quick Path,19,Golden Horizon,A,phrygian minor,B major
2021-10-04,2015,0.7879,0.014,12,-46.8412,1,0.33847,0.734885,0.648782,3.337606,1667,true,true,Fast Track,2,Electric Pulse,A,harmonic minor,B# minor
2021-09-17,2007,0.8974,0.757,1,-30.0244,0,0.45582,0.750236,0.670935,0.336745,3087,false,true,Fast Track,9,Electric Pulse,B,aeolian minor,Bmaj
2023-05-23,2016,0.8872,0.888,5,-59.5119,1,0.68256,0.645762,0.134412,6.672886,1163,false,true,Speedy Lane,18,Neon Nights,D,mixolydian major,Bmaj
2023-01-21,2014,0.7229,0.399,7,-55.308,1,0.28839,0.296996,0.331226,5.337787,1387,true,false,Fast Track,17,Midnight Serenade,B,pentatonic major,Bmaj
2020-12-11,2008,0.0113,0.626,12,-77.6327,0,0.1435,0.52393,0.807241,4.50291,5845,false,true,Quick Path,3,Wildfire Echoes,A,harmonic minor,B# major
2024-02-29,2006,0.3686,0.141,11,-5.7839,0,0.61063,0.819942,0.171749,9.859294,2312,true,false,Fast Track,12,Neon Nights,C,pentatonic major,Bmaj
2023-08-15,2003,0.1179,0.354,19,-79.5915,0,0.32967,0.490136,0.704001,9.253844,8069,true,false,Quick Path,14,Neon Nights,C,locrian minor,B# major
2023-04-19,2009,0.7344,0.612,11,-78.0101,0,0.21367,0.493801,0.884609,5.645797,5198,true,true,Quick Path,5,Midnight Serenade,B,dorian minor,Bmaj
2023-01-19,2015,0.1567,0.644,2,-18.6032,1,0.47676,0.456457,0.389146,7.210132,4791,false,false,Swift Circuit,8,Midnight Serenade,D,phrygian minor,Bb minor
2021-03-08,2007,0.1517,0.047,19,-7.9571,0,0.30362,0.837141,0.414272,7.898448,8898,false,false,Fast Track,3,Velvet Twilight,D,melodic minor,B# minor
2024-01-05,2014,0.8214,0.102,8,-82.7522,1,0.30599,0.386394,0.187501,0.19703,5759,true,true,Rapid Runway,11,Wildfire Echoes,B,ionian major,Bmaj
2021-12-12,2013,0.3813,0.82,15,-14.1773,1,0.16385,0.149751,0.934402,2.316684,4259,true,true,Speedy Lane,11,Starlight Symphony,B,dorian minor,Bmaj7
2021-06-05,2009,0.1556,0.358,11,-85.1315,1,0.85817,0.174643,0.392882,1.781759,4485,true,false,Fast Track,14,Starlight Symphony,D,lydian major,B# major
2023-02-18,2020,0.3519,0.072,5,-72.2439,0,0.97081,0.80346,0.476547,7.101771,8120,true,false,Fast Track,5,Wildfire Echoes,C,harmonic minor,B# major
2022-08-23,2013,0.9453,0.85,11,-91.6839,0,0.79696,0.603519,0.875957,3.157671,3925,true,true,Fast Track,12,Velvet Twilight,A,dorian minor,B# major
2021-11-10,2014,0.8571,0.933,4,-83.5119,1,0.92727,0.126587,0.467748,8.326524,5663,false,false,Rapid Runway,6,Midnight Serenade,D,melodic minor,Bb minor
2023-05-28,2014,0.2763,0.462,14,-58.2441,1,0.35015,0.037879,0.708171,5.652728,3746,true,false,Speedy Lane,13,Starlight Symphony,C,lydian major,B# major
2023-11-01,0,0.0478,0.337,13,-54.703,1,0.91999,0.737242,0.33386,9.629638,8664,true,true,Swift Circuit,9,Midnight Serenade,D,dorian minor,B minor
2022-10-12,2008,0.4642,0.556,2,-17.8643,1,0.76228,0.04663,0.510492,2.608549,8467,true,false,Speedy Lane,19,Moonlit Melodies,B,aeolian minor,B# major
2022-11-27,2014,0.489,0.775,11,-12.608,0,0.1011,0.226228,0.303826,3.056899,6549,true,true,Fast Track,14,Starlight Symphony,A,lydian major,Bmaj
2023-07-26,0,0.2099,0.944,2,-51.3553,0,0.88458,0.162197,0.744972,1.114831,4633,true,false,Swift Circuit,13,Electric Pulse,C,phrygian minor,B# minor
2024-01-13,2005,0.16,0.574,17,-41.558,0,0.1333,0.394316,0.844943,6.281145,4892,false,false,Quick Path,13,Midnight Serenade,A,harmonic minor,B minor
2021-01-10,2005,0.2488,0.233,4,-63.0411,0,0.82495,0.376026,0.645321,6.001486,2747,false,true,Quick Path,16,Crystal Waters,C,lydian major,B major
2021-03-31,2018,0.0254,0.106,16,-93.7755,1,0.45214,0.037727,0.540382,8.206517,6476,false,false,Rapid Runway,15,Wildfire Echoes,C,melodic minor,Bb minor
2023-11-28,2013,0.848,0.648,4,-35.0906,1,0.27887,0.691655,0.94271,2.652424,3061,true,false,Quick Path,7,Moonlit Melodies,B,lydian major,B major
2022-04-04,2010,0.0928,0.389,12,-98.1557,1,0.31967,0.589778,0.578363,2.52638,680,true,true,Rapid Runway,10,Electric Pulse,A,melodic minor,Bmaj7
2022-04-09,2010,0.0999,0.098,2,-97.1135,0,0.67986,0.261205,0.134749,0.205074,6397,false,true,Fast Track,7,Sunset Dreams,D,pentatonic major,B minor
2023-06-25,2013,0.9866,0.154,7,-27.7816,1,0.42532,0.328404,0.147567,7.789907,9857,false,false,Quick Path,1,Neon Nights,B,dorian minor,Bmaj7
2021-10-13,2012,0.0031,0.229,16,-92.0968,0,0.72579,0.816277,0.909816,2.231446,3882,false,true,Rapid Runway,4,Velvet Twilight,B,harmonic minor,Bmaj
2022-05-02,2014,0.9831,0.555,15,-34.0574,0,0.12147,0.270159,0.978072,0.08484,2548,false,false,Speedy Lane,9,Sunset Dreams,B,harmonic minor,Bmin
2022-06-03,2015,0.9961,0.513,6,-38.3237,0,0.58034,0.972464,0.357777,6.07029,8752,true,true,Speedy Lane,17,Sunset Dreams,B,melodic minor,Bm
2022-12-17,2006,0.6961,0.857,17,-3.2744,1,0.17983,0.261977,0.939304,4.935628,4142,true,false,Quick Path,13,Velvet Twilight,A,ionian major,B major
2022-01-12,2014,0.8444,0.671,6,-90.5334,1,0.27109,0.904739,0.866215,9.88806,7633,false,false,Rapid Runway,17,Midnight Serenade,C,pentatonic major,Bmaj7
2023-06-15,2015,0.4515,0.882,3,-51.1452,0,0.55629,0.901008,0.896709,2.927563,476,false,true,Rapid Runway,8,Sunset Dreams,A,melodic minor,B major
2021-01-11,2017,0.6944,0.275,1,-42.6299,1,0.60965,0.295105,0.434098,7.255082,6256,false,false,Speedy Lane,10,Golden Horizon,A,ionian major,Bm
2021-01-15,2020,0.4622,0.536,13,-1.5181,1,0.40115,0.580231,0.005727,8.826811,9270,true,true,Rapid Runway,19,Neon Nights,A,mixolydian major,Bb major
2022-02-27,2019,0.6161,0.78,15,-43.9193,0,0.82271,0.597196,0.47017,0.51144,7773,true,true,Quick Path,9,Velvet Twilight,A,mixolydian major,Bb major
2023-07-27,2013,0.052,0.395,17,-3.1302,1,0.39481,0.215891,0.050632,6.019634,4436,true,true,Swift Circuit,10,Crystal Waters,A,aeolian minor,Bb minor
2022-05-14,2013,0.8558,0.446,20,-24.909,0,0.5085,0.451322,0.556718,0.124274,6817,true,false,Fast Track,17,Sunset Dreams,A,mixolydian major,B# minor
2022-10-31,2015,0.8121,0.142,18,-17.4923,1,0.0153,0.921184,0.866543,1.206189,2273,true,false,Speedy Lane,6,Wildfire Echoes,B,dorian minor,Bmaj7
2023-08-28,2011,0.4663,0.033,15,-2.1941,1,0.32534,0.910569,0.361202,4.921106,8075,false,true,Rapid Runway,14,Electric Pulse,D,lydian major,Bb minor
2023-02-09,2013,0.3252,0.756,12,-90.7254,0,0.36829,0.505376,0.892608,4.986127,3746,false,false,Swift Circuit,5,Golden Horizon,C,pentatonic major,Bb major
2024-01-12,2000,0.1577,0.149,20,-17.5953,1,0.80139,0.85532,0.111407,1.745046,4113,true,false,Fast Track,5,Electric Pulse,A,ionian major,Bmaj7
2023-05-07,2020,0.5208,0.318,4,-23.716,1,0.56211,0.742887,0.068793,2.548514,7723,false,false,Swift Circuit,3,Electric Pulse,B,ionian major,B major
2023-12-27,2006,0.0571,0.858,9,-49.9267,1,0.08967,0.967787,0.14514,3.878162,6631,true,true,Quick Path,2,Starlight Symphony,B,dorian minor,B major
2021-04-04,2016,0.9833,0.041,7,-3.6854,0,0.33897,0.596889,0.382386,4.207241,3660,false,false,Rapid Runway,14,Sunset Dreams,C,harmonic minor,B# major
2023-05-03,2002,0.4848,0.056,14,-23.1332,1,0.39392,0.48136,0.303335,9.333367,7793,true,true,Quick Path,9,Sunset Dreams,A,mixolydian major,Bmaj
2021-07-26,2004,0.0289,0.715,14,-84.8903,0,0.26375,0.934149,0.50793,6.598221,766,false,false,Quick Path,17,Crystal Waters,A,harmonic minor,Bb minor
2023-01-11,2012,0.7428,0.059,7,-61.3549,1,0.37256,0.152824,0.267779,3.72697,7782,true,true,Rapid Runway,7,Electric Pulse,B,phrygian minor,Bb minor
2023-11-18,2014,0.6598,0.787,9,-74.3505,1,0.76161,0.01559,0.066924,7.870771,1342,false,false,Fast Track,9,Velvet Twilight,B,dorian minor,Bmaj7
2024-02-27,2008,0.4535,0.765,17,-24.3726,0,0.27734,0.257416,0.423556,3.455361,3551,true,true,Quick Path,10,Electric Pulse,B,harmonic minor,B# major
2021-09-26,2004,0.7473,0.201,1,-42.5978,1,0.12219,0.896123,0.062866,2.785737,321,true,false,Rapid Runway,5,Velvet Twilight,B,harmonic minor,Bb major
2023-10-04,1998,0.26,0.262,1,-73.426,1,0.43201,0.616079,0.339627,7.249335,7386,false,true,Swift Circuit,15,Wildfire Echoes,A,locrian minor,Bb minor
2022-01-11,2016,0.859,0.912,12,-27.1477,1,0.88517,0.254623,0.882396,1.275326,9064,false,true,Rapid Runway,18,Midnight Serenade,D,phrygian minor,Bmin
2021-01-25,0,0.5043,0.375,2,-96.7658,1,0.64972,0.78247,0.588338,9.791147,7397,true,false,Speedy Lane,12,Midnight Serenade,C,ionian major,B major
2021-02-17,2009,0.8179,0.633,13,-71.2781,1,0.61637,0.275333,0.188354,3.05698,5862,true,true,Quick Path,14,Wildfire Echoes,D,mixolydian major,Bb major
2021-06-02,2019,0.9719,0.741,8,-19.3297,1,0.45327,0.51547,0.889515,2.552992,887,false,false,Speedy Lane,13,Midnight Serenade,B,pentatonic major,B major
2022-02-14,2015,0.9577,0.753,10,-44.7318,1,0.52104,0.105073,0.907065,7.316828,2243,true,true,Quick Path,12,Sunset Dreams,C,locrian minor,Bm
2021-09-19,2019,0.2658,0.289,1,-88.0371,1,0.36757,0.321468,0.774593,6.826473,7284,false,true,Fast Track,9,Crystal Waters,A,aeolian minor,B# major
2023-02-10,2007,0.0058,0.123,1,-46.7441,1,0.5343,0.102166,0.57983,9.538133,590,true,false,Swift Circuit,4,Golden Horizon,A,mixolydian major,B major
